,age,health_ins,logwage,wage,maritl_1. Never Married,maritl_2. Married,maritl_3. Widowed,maritl_4. Divorced,maritl_5. Separated,race_1. White,race_2. Black,race_3. Asian,race_4. Other,education_1. < HS Grad,education_2. HS Grad,education_3. Some College,education_4. College Grad,education_5. Advanced Degree,region_2. Middle Atlantic,jobclass_1. Industrial,jobclass_2. Information,health_1. <=Good,health_2. >=Very Good
823,32,2. No,4.60205999132796,99.6894636984864,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
824,29,1. Yes,4.55630250076729,95.23071256698192,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
825,28,1. Yes,4.41497334797082,82.6796372966372,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
826,42,1. Yes,4.761687331986639,116.943081320617,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
827,28,2. No,4.0,54.59815003314421,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
828,36,1. Yes,4.92941892571429,138.299126920883,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
829,47,1. Yes,4.8750612633917,130.982177377461,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
830,53,1. Yes,5.64100585131578,281.745970551857,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
831,48,1. Yes,5.09691001300806,163.515863976238,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
832,36,1. Yes,5.18858541025256,179.214858036271,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
833,55,1. Yes,4.83884909073726,126.323880709786,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
834,37,2. No,4.25527250510331,70.47601964694451,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
835,68,1. Yes,4.770852011642139,118.019753340006,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
836,65,2. No,4.26717172840301,71.31963879421829,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
837,37,2. No,4.7403626894942406,114.475713290347,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
838,33,1. Yes,4.92941892571429,138.299126920883,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
839,19,2. No,4.0,54.59815003314421,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
840,50,1. Yes,4.54406804435028,94.0727147457005,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
841,22,2. No,4.38738982633873,80.4302079458208,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
842,40,1. Yes,4.4913616938342695,89.2428846644714,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
843,45,2. No,4.76342799356294,117.146816914805,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
844,36,2. No,4.84509804001426,127.115743812184,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
845,37,2. No,4.39794000867204,81.2832532842527,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
846,24,2. No,3.9590413923210894,52.407064048200205,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
847,66,1. Yes,4.60205999132796,99.6894636984864,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
848,35,2. No,4.14612803567824,63.1888610037461,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
849,33,1. Yes,5.278753600952831,196.125272594255,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
850,44,1. Yes,4.623249290397901,101.82435207568,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
851,48,1. Yes,4.681241237375589,107.903923866876,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
852,47,2. No,3.9365137424788905,51.2396549228382,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
853,41,1. Yes,4.60205999132796,99.6894636984864,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
854,55,1. Yes,4.14612803567824,63.1888610037461,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
855,74,2. No,5.0,148.413159102577,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
856,33,1. Yes,4.60205999132796,99.6894636984864,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
857,62,1. Yes,4.8750612633917,130.982177377461,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
858,56,1. Yes,4.623249290397901,101.82435207568,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
859,29,1. Yes,4.60205999132796,99.6894636984864,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
860,56,2. No,4.38021124171161,79.8549003093467,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
861,47,1. Yes,5.0791812460476295,160.642475408263,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
862,45,1. Yes,4.90308998699194,134.705375118879,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
863,44,1. Yes,5.0791812460476295,160.642475408263,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
864,25,1. Yes,4.51851393987789,91.6992261117042,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
865,45,2. No,4.32221929473392,75.3556793180091,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
866,40,1. Yes,4.913813852383719,136.15771083722998,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
867,56,1. Yes,4.90308998699194,134.705375118879,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
868,56,1. Yes,4.40654018043396,81.9853178344996,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
869,47,1. Yes,5.17609125905568,176.98965048987702,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
870,39,1. Yes,4.7781657266251,118.886080351034,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
871,38,1. Yes,4.7979596437372,121.262745732618,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
872,48,2. No,4.54406804435028,94.0727147457005,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
873,44,2. No,4.60205999132796,99.6894636984864,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
874,42,2. No,4.81954393554187,123.908567597957,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
875,55,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
876,61,2. No,4.41497334797082,82.6796372966372,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
877,39,1. Yes,4.39794000867204,81.2832532842527,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
878,30,2. No,4.65321251377534,104.921506533664,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
879,49,1. Yes,4.60205999132796,99.6894636984864,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
880,33,1. Yes,4.913813852383719,136.15771083722998,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
881,31,2. No,4.39794000867204,81.2832532842527,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
882,35,1. Yes,4.22696059353245,68.50868965722479,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
883,55,1. Yes,4.39794000867204,81.2832532842527,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
884,36,1. Yes,4.7403626894942406,114.475713290347,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
885,37,2. No,4.770852011642139,118.019753340006,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
886,33,1. Yes,4.60205999132796,99.6894636984864,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
887,48,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
888,47,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
889,60,1. Yes,4.81291335664286,123.089699847943,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
890,28,1. Yes,4.69897000433602,109.833985642199,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
891,28,1. Yes,4.63346845557959,102.870246933215,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
892,48,1. Yes,5.09691001300806,163.515863976238,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
893,29,2. No,4.76342799356294,117.146816914805,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
894,40,1. Yes,4.52504480703685,92.30006142825891,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
895,32,1. Yes,4.60530504614111,100.013486924706,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
896,33,2. No,4.00860017176192,55.0697284222779,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
897,40,1. Yes,4.623249290397901,101.82435207568,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
898,42,1. Yes,5.0,148.413159102577,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
899,36,2. No,4.7481880270062,115.375038556391,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
900,39,2. No,4.30102999566398,73.77574327469459,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
901,44,1. Yes,5.59061783348625,267.901086855275,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
902,43,2. No,4.8633228601204594,129.453644576625,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
903,44,1. Yes,4.56820172406699,96.3706528322308,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
904,29,1. Yes,4.47712125471966,87.98103278560541,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
905,49,1. Yes,4.65321251377534,104.921506533664,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
906,47,1. Yes,4.8750612633917,130.982177377461,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
907,46,1. Yes,5.24990244443139,190.54767856474095,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
908,41,1. Yes,4.770852011642139,118.019753340006,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
909,52,2. No,4.38021124171161,79.8549003093467,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
910,43,1. Yes,4.28330122870355,72.47931629712521,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
911,38,1. Yes,5.0,148.413159102577,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
912,42,1. Yes,4.31005573775089,74.4446382014083,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
913,56,2. No,4.77815125038364,118.884359339886,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
914,39,1. Yes,4.85733249643127,128.680488220624,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
915,29,1. Yes,4.47712125471966,87.98103278560541,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
916,33,1. Yes,5.59061783348625,267.901086855275,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
917,33,2. No,4.65321251377534,104.921506533664,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
918,41,2. No,4.53147891704226,92.8958447894966,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
919,44,1. Yes,4.25527250510331,70.47601964694451,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
920,45,1. Yes,5.30102999566398,200.543262324662,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
921,58,1. Yes,4.63346845557959,102.870246933215,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
922,29,1. Yes,4.63346845557959,102.870246933215,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
923,42,2. No,4.1760912590556805,65.1108537153447,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
924,68,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
925,47,1. Yes,4.84509804001426,127.115743812184,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
926,30,2. No,4.54406804435028,94.0727147457005,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
927,39,2. No,4.21748394421391,67.8625234113681,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
928,42,1. Yes,4.83250891270624,125.525498433836,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
929,49,1. Yes,5.10720996964787,165.208773767255,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
930,36,1. Yes,4.39794000867204,81.2832532842527,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
931,44,1. Yes,4.72427586960079,112.6488963421,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
932,54,1. Yes,4.342422680822209,76.8936025176112,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
933,42,1. Yes,4.318063334962759,75.0431540173515,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
934,39,1. Yes,4.85733249643127,128.680488220624,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
935,30,2. No,4.0791812460476295,59.097064081589096,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
936,33,2. No,4.1553360374650605,63.7733911962488,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
937,28,1. Yes,4.431363764158991,84.0459576539924,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
938,38,1. Yes,4.54262627781805,93.93718158105207,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
939,30,1. Yes,4.41497334797082,82.6796372966372,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
940,25,1. Yes,4.77815125038364,118.884359339886,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
941,52,1. Yes,4.39794000867204,81.2832532842527,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
942,26,2. No,4.20411998265593,66.9616443217359,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
943,54,1. Yes,5.11394335230684,166.32494123387698,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
944,62,2. No,4.60205999132796,99.6894636984864,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
945,57,1. Yes,4.9542425094393305,141.77517233318,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
946,32,1. Yes,4.96378782734556,143.134940811134,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
947,60,1. Yes,3.55630250076729,35.0334213214995,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
948,40,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
949,49,2. No,4.709659972250259,111.014405508798,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
950,54,1. Yes,4.8864907251724805,132.487821126123,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
951,48,1. Yes,5.0,148.413159102577,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
952,35,1. Yes,4.30102999566398,73.77574327469459,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
953,46,1. Yes,4.967725775920889,143.699710133813,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
954,42,1. Yes,4.60205999132796,99.6894636984864,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
955,58,1. Yes,5.606885241288571,272.294783220064,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
956,30,1. Yes,5.30102999566398,200.543262324662,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
957,27,1. Yes,4.4471890512688,85.38658902362441,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
958,55,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
959,50,2. No,4.1117328566111,61.0524210501246,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
960,55,1. Yes,4.77815125038364,118.884359339886,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
961,40,1. Yes,4.982271233039571,145.80516337462498,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
962,32,2. No,4.72427586960079,112.6488963421,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
963,27,1. Yes,4.67209785793572,106.921814091211,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
964,49,1. Yes,4.67209785793572,106.921814091211,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
965,50,1. Yes,4.84509804001426,127.115743812184,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
966,50,1. Yes,4.47712125471966,87.98103278560541,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
967,44,1. Yes,4.9731278535997,144.47808766541002,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
968,57,1. Yes,5.07773117965239,160.409701962289,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
969,72,2. No,4.47712125471966,87.98103278560541,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0
970,23,2. No,4.1760912590556805,65.1108537153447,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
971,31,1. Yes,5.17609125905568,176.98965048987702,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
972,36,2. No,4.0,54.59815003314421,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
973,63,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
974,48,2. No,4.40303468374459,81.698421724729,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
975,46,2. No,4.7403626894942406,114.475713290347,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
976,55,1. Yes,4.96028522328063,142.634472767972,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
977,44,1. Yes,5.0791812460476295,160.642475408263,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
978,44,1. Yes,4.54406804435028,94.0727147457005,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
979,32,2. No,4.0,54.59815003314421,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
980,60,1. Yes,4.30102999566398,73.77574327469459,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
981,42,1. Yes,5.0791812460476295,160.642475408263,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
982,48,1. Yes,5.0,148.413159102577,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
983,36,2. No,4.47713573096112,87.9823064294987,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
984,31,1. Yes,4.623249290397901,101.82435207568,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
985,54,1. Yes,4.7160033436348,111.720849360989,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
986,29,1. Yes,4.67209785793572,106.921814091211,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
987,46,2. No,4.83884909073726,126.323880709786,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
988,35,2. No,4.69897000433602,109.833985642199,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
989,50,1. Yes,4.53147891704226,92.8958447894966,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
990,25,1. Yes,4.0,54.59815003314421,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
991,33,2. No,4.56820172406699,96.3706528322308,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
992,34,1. Yes,4.7403626894942406,114.475713290347,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
993,51,1. Yes,4.54406804435028,94.0727147457005,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
994,33,1. Yes,4.55630250076729,95.23071256698192,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
995,59,1. Yes,4.93449845124357,139.00340805947,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
996,62,1. Yes,4.39794000867204,81.2832532842527,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
997,28,1. Yes,4.54406804435028,94.0727147457005,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1
998,40,1. Yes,4.47712125471966,87.98103278560541,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
999,52,1. Yes,4.92941892571429,138.299126920883,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
1000,29,2. No,4.494154594018441,89.49247951800008,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1001,34,1. Yes,4.53147891704226,92.8958447894966,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
1002,25,2. No,4.0,54.59815003314421,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1003,66,1. Yes,4.54406804435028,94.0727147457005,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1004,43,1. Yes,4.23044892137827,68.7480877337669,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1005,45,2. No,4.53147891704226,92.8958447894966,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
1006,35,1. Yes,4.7403626894942406,114.475713290347,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1007,43,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1008,49,1. Yes,4.69897000433602,109.833985642199,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1009,60,1. Yes,4.344392273685109,77.0452008528242,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
1010,46,2. No,4.54406804435028,94.0727147457005,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1011,55,1. Yes,4.623249290397901,101.82435207568,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1012,32,1. Yes,4.77815125038364,118.884359339886,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1013,53,2. No,4.89209460269048,133.232350826567,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1014,57,1. Yes,5.05690485133647,157.10350432344998,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1015,51,1. Yes,5.64100585131578,281.745970551857,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
1016,59,1. Yes,5.20411998265593,182.020620963512,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1017,45,1. Yes,4.77995705124691,119.09923477134,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
1018,56,1. Yes,4.27230584440209,71.6867436659172,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
1019,30,1. Yes,4.447158031342219,85.3839403789827,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1020,21,2. No,4.278753600952831,72.15045568157129,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1021,60,1. Yes,4.92941892571429,138.299126920883,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1022,60,1. Yes,4.623249290397901,101.82435207568,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
1023,48,1. Yes,4.69897000433602,109.833985642199,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
1024,39,2. No,4.47712125471966,87.98103278560541,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1025,32,1. Yes,4.7481880270062,115.375038556391,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1026,51,1. Yes,5.25527250510331,191.573683548412,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
1027,47,2. No,4.46239799789896,86.6951548289402,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1028,44,1. Yes,4.32878720035453,75.8522371953675,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1029,46,1. Yes,5.11394335230684,166.32494123387698,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1030,28,1. Yes,4.04139268515823,56.905539144673206,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1031,24,2. No,4.60205999132796,99.6894636984864,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1032,37,2. No,4.53147891704226,92.8958447894966,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1033,31,1. Yes,4.60205999132796,99.6894636984864,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
1034,72,1. Yes,4.53147891704226,92.8958447894966,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1035,50,1. Yes,4.623249290397901,101.82435207568,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
1036,36,1. Yes,4.977723605288849,145.143601176911,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1037,27,1. Yes,4.342422680822209,76.8936025176112,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
1038,27,1. Yes,4.50514997831991,90.48191335664008,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1039,41,2. No,4.84509804001426,127.115743812184,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1040,20,2. No,4.41497334797082,82.6796372966372,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1041,49,1. Yes,4.60205999132796,99.6894636984864,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
